location,lat,lng,date,time_start,mode,volume
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:15:00,ped,142.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:15:00,bike,8.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:15:00,vehicle,369.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:30:00,ped,140.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:30:00,bike,14.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:30:00,vehicle,366.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:45:00,ped,138.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:45:00,bike,14.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T13:45:00,vehicle,376.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:00:00,ped,121.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:00:00,bike,8.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:00:00,vehicle,361.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:15:00,ped,98.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:15:00,bike,10.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:15:00,vehicle,398.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:30:00,ped,105.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:30:00,bike,5.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:30:00,vehicle,342.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:45:00,ped,90.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:45:00,bike,2.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T14:45:00,vehicle,391.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:00:00,ped,126.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:00:00,bike,13.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:00:00,vehicle,417.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:15:00,ped,114.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:15:00,bike,10.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:15:00,vehicle,373.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:30:00,ped,157.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:30:00,bike,12.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:30:00,vehicle,394.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:45:00,ped,149.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:45:00,bike,15.0
Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,2020-05-28,2020-05-28T16:45:00,vehicle,429.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:30:00,ped,117.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:30:00,bike,8.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:30:00,vehicle,141.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:45:00,ped,178.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:45:00,bike,8.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T07:45:00,vehicle,154.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:00:00,ped,225.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:00:00,bike,20.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:00:00,vehicle,189.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:15:00,ped,259.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:15:00,bike,10.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:15:00,vehicle,183.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:30:00,ped,293.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:30:00,bike,12.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:30:00,vehicle,178.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:45:00,ped,244.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:45:00,bike,21.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T08:45:00,vehicle,209.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:30:00,ped,45.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:30:00,bike,10.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:30:00,vehicle,110.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:45:00,ped,46.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:45:00,bike,9.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T07:45:00,vehicle,151.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:00:00,ped,37.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:00:00,bike,9.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:00:00,vehicle,133.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:15:00,ped,43.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:15:00,bike,15.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:15:00,vehicle,133.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:30:00,ped,70.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:30:00,bike,10.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:30:00,vehicle,143.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:45:00,ped,45.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:45:00,bike,9.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T08:45:00,vehicle,150.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:00:00,ped,83.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:00:00,bike,24.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:00:00,vehicle,153.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:15:00,ped,84.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:15:00,bike,21.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T09:15:00,vehicle,132.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:00:00,ped,126.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:00:00,bike,20.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:00:00,vehicle,149.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:15:00,ped,105.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:15:00,bike,17.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:15:00,vehicle,199.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:30:00,ped,114.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:30:00,bike,15.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:30:00,vehicle,218.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:45:00,ped,96.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:45:00,bike,20.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T10:45:00,vehicle,201.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:00:00,ped,96.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:00:00,bike,31.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:00:00,vehicle,217.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:15:00,ped,100.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:15:00,bike,18.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:15:00,vehicle,229.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:30:00,ped,135.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:30:00,bike,23.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:30:00,vehicle,236.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:45:00,ped,116.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:45:00,bike,28.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T11:45:00,vehicle,257.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:00:00,ped,130.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:00:00,bike,20.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:00:00,vehicle,254.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:15:00,ped,114.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:15:00,bike,25.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:15:00,vehicle,236.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:30:00,ped,119.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:30:00,bike,30.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:30:00,vehicle,229.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:45:00,ped,120.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:45:00,bike,29.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T13:45:00,vehicle,239.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:00:00,ped,101.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:00:00,bike,19.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:00:00,vehicle,274.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:15:00,ped,96.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:15:00,bike,6.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:15:00,vehicle,279.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:30:00,ped,98.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:30:00,bike,13.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:30:00,vehicle,255.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:45:00,ped,62.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:45:00,bike,22.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T14:45:00,vehicle,296.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:00:00,ped,90.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:00:00,bike,26.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:00:00,vehicle,312.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:15:00,ped,129.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:15:00,bike,17.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:15:00,vehicle,277.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:30:00,ped,144.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:30:00,bike,24.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:30:00,vehicle,309.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:45:00,ped,142.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:45:00,bike,19.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T16:45:00,vehicle,284.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:00:00,ped,145.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:00:00,bike,34.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:00:00,vehicle,273.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:15:00,ped,131.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:15:00,bike,28.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:15:00,vehicle,313.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:30:00,ped,109.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:30:00,bike,31.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:30:00,vehicle,280.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:45:00,ped,122.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:45:00,bike,43.0
Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,2020-06-05,2020-06-05T17:45:00,vehicle,308.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:00:00,ped,212.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:00:00,bike,8.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:00:00,vehicle,195.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:15:00,ped,228.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:15:00,bike,8.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T09:15:00,vehicle,185.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:00:00,ped,121.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:00:00,bike,5.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:00:00,vehicle,150.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:15:00,ped,103.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:15:00,bike,6.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:15:00,vehicle,124.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:30:00,ped,121.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:30:00,bike,7.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:30:00,vehicle,113.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:45:00,ped,134.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:45:00,bike,7.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T10:45:00,vehicle,142.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:00:00,ped,212.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:00:00,bike,3.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:00:00,vehicle,191.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:15:00,ped,133.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:15:00,bike,10.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:15:00,vehicle,147.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:30:00,ped,197.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:30:00,bike,3.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:30:00,vehicle,158.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:45:00,ped,165.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:45:00,bike,4.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T11:45:00,vehicle,142.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:00:00,ped,175.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:00:00,bike,8.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:00:00,vehicle,134.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:15:00,ped,194.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:15:00,bike,5.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:15:00,vehicle,137.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:30:00,ped,204.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:30:00,bike,14.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:30:00,vehicle,152.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:45:00,ped,127.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:45:00,bike,5.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T13:45:00,vehicle,156.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:00:00,ped,172.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:00:00,bike,6.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:00:00,vehicle,147.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:15:00,ped,177.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:15:00,bike,6.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:15:00,vehicle,159.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:30:00,ped,175.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:30:00,bike,7.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:30:00,vehicle,162.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:45:00,ped,187.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:45:00,bike,5.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T14:45:00,vehicle,158.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:00:00,ped,216.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:00:00,bike,11.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:00:00,vehicle,179.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:15:00,ped,228.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:15:00,bike,15.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:15:00,vehicle,188.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:30:00,ped,255.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:30:00,bike,10.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:30:00,vehicle,191.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:45:00,ped,244.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:45:00,bike,17.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T16:45:00,vehicle,181.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:00:00,ped,285.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:00:00,bike,16.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:00:00,vehicle,205.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:15:00,ped,263.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:15:00,bike,16.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:15:00,vehicle,194.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:30:00,ped,267.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:30:00,bike,12.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:30:00,vehicle,218.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:45:00,ped,279.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:45:00,bike,9.0
Howard St / Sherbourne St,43.671256248932,-79.3764185051019,2020-02-11,2020-02-11T17:45:00,vehicle,189.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:30:00,ped,27.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:30:00,bike,12.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:30:00,vehicle,140.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:45:00,ped,24.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:45:00,bike,7.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T07:45:00,vehicle,145.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:00:00,ped,33.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:00:00,bike,14.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:00:00,vehicle,135.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:15:00,ped,39.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:15:00,bike,16.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:15:00,vehicle,172.0
Charles St E / Church St,43.6694049996074,-79.3824698731525,2020-06-11,2020-06-11T08:30:00,ped,53.0
